sentence_id	sentence	sentence_domain	source
43d264e448a5e0a65200bf11517bc7d0233007fcfc9ea18d65302d9a597b7a02	עוזי לנדאו, יהודית נאות, מיכאל נודלמן		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc
43d53adecad08b5abc9b1d760f09c7dc906e820f6ce6cd05d94bf02249a3a83c	אני חושב שכדאי לפרט קמעה לגבי נושאים מרכזיים		???? ????? - https://fs.knesset.gov.il//19/Plenum/19_ptm_242916.doc
43da34a41122d7252069f21fc176d4e910e4ea15e4cd8c66ca6449ae82b1a164	אז נתניהו עכשיו אומר: ניצחנו בכלכלה		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129184.doc
43e9bf3c7ca1820fa1edbda74f94f22d645ec1ae7d5d6d05038cd7ab06b31d4b	הם הרגו חיילים וזאת פעולה צבאית		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129722.doc
43eae793e4a4a2e188400f5d61f1a1fa7bc4cce4785c44e83b1460ddda507a09	מי שמצביע נגד מצביע על הסרת הנושא מסדר-היום		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_181847.doc
43f220197d07ee6648e6e84893b0b4ea41ebd158774783ab58e13e9d59ccdefc	"""אני קובע שהדיון בסגירת פרויקט ה""מרכבה"" יועבר לוועדה לתקציב הביטחון"""		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129173.doc
4402023462bd17eb67c2c277a0f7bd96a487afa56dd3ab60e71018588db49066	אני מבין שהדוח האמריקני מקל משמעותית בחומרת הסכנה וגורס		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129420.doc
44159fe48ea8e8b7afdc5d73766de9dd828b8d2d0e8cc08517d8d80f9fc00fb9	שנובע כמובן גם מהמחיר שהם שילמו במונחים חברתיים		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129197.doc
44169dbb2adc986f443a999ad00a97014abc5a932b0b82d832e0bdc51e6ddac0	"""כי בהפגנה שהתקיימה בכיסופים בד' בתמוז תשס""ה"""		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129651.doc
441e2a5282cf0883727d3d55639a73c219cdb80cd1703307459cf503bc2ff313	תגביר את המוזיקה בסלון		ציטוט עצמי
4422d777dbea180d5f087aa40b6dd414502fbd2a47b84f24ed79bb37f085431e	לא מזמן הוא קבע שהאנשים האלה הם שינהלו		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_181846.doc
44335d5ac4065e6dcca02108b2880011dd69dcad496135f5fcdf13e89bd3671e	וְֽלֹא־יָ֭דַע כִּֽי־רְפָאִ֣ים שָׁ֑ם בְּעִמְקֵ֖י שְׁא֣וֹל קְרֻאֶֽיהָ׃ פ		book of proverbs
443f74010405bca213c3c1ea96e5d247c46bdf28a4f74186df37048823ae44fa	פונדמנטליסטי, שמונע משנאה עמוקה ובלתי רציונלית		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129702.doc
444c419faa166e57f4c009838168ffa3836eecfe6002f5ddaf573266a8215b7e	במקום שהתלמידים שנמצאים שם ירעדו מפחד		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_181847.doc
4452ce9cedee5bd04732ecd32bf489bbb66153d0775f065c788e52853f3dc8e0	בצורך לסובב מגמות מסוימות בעיר הזאת		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_185367.doc
4456c40f7177f5871318eec117877093bf0b8b0487c8a03198c9fe8de6137d8c	אני לא הולך להגיד מי למשל		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129096.doc
445fe6034e214212e6dc8ef049663227c628064374e08338dc11063a9837650d	שהשתתפו בו נציגי רשות הגנים הלאומיים		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129555.doc
446a1ab9e9477859fdaa8955eba0dd58f50b83045e87612d3d23df4d65e742e5	דמקה ושחמט הם משחקי קופסה טובים יותר מקאטן		ציטוט עצמי
446d0c484e21dceb11ac99d3c610ec653ad52fdc39f2f47dbf46c5961d03f70d	ילדים זקוקים להרבה חום ואהבה. תינוקות זקוקים לבקבוק והאכלה		ציטוט עצמי
446d4bcab500107ac9baa2017dfec78b92e8560d12b798a2f4b1b6490d2169c1	ויחידה שלא עומדת בסטנדרטים תיסגר ובמקומה תיפתח היחידה בנהרייה		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_181847.doc
4478317a0265fb5598e1d2d61ffb10333b885579272573f0f9dbe44990fa5366	"""מה שאמר שלמה בחוכמתו: ""שומר פיו ולשונו"""		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_181887.doc
4478946a0dd2719dadd0e4c4c69a8fb77fb3d963990d7b73ad7276a5c8b51b2f	וילן, שריד, כהן, גלאון ורומן ברונפמן		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc
4488d187f81c4271fce840ec80c380808984fdbe280f3f516f9405791bf476f0	היא נולדה מתוך ניסיון להתחמק מלהגיע להסדר מדיני		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129192.doc
448a2daaeebd858545566a11d1c2c6b031b50fb8ab0819770ef951e7a101574a	בהפחתת ההשתתפות העצמית בתרופות כרוניות ובהגדלת מספר המיטות הסיעודיות		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129744.doc
44918c005045fbe3f401e4ad2c8d38734337fd0a64c9fd016e95be17e83d4bc1	והחובה לתעד חקירות חשודים בעבירות הריגה		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129744.doc
449ebd03e722e7adb1fca9f83fce8f4de5ef90f953e5ffb09a529168b38612a4	וכך גם ניתנות ההנחיות לתביעה המקומית		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_181846.doc
44aa8a3bbe3587d913dcc198c4583a549293e9947ba8444e2aa91c456aae23b7	איך צריך לקנוס מישהו שעולה לאוטובוס ולא משלם כרטיס		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_181887.doc
44adc16fe4ffccbf2155f233a0783a2d1bcd38a6f0460e4a8416ebe898390f04	היתה עובדת שירות לאומי אצל אשתי		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_186398.doc
44ae86fdd6fa02f1c73d275a6e90f90a7c5528b954044e02072956a4102fb926	נערך כאילו מדובר באויבים ולא באזרחים רגילים		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129148.doc
44ba56a2686386738673bd27e65f734dfaec2fdb73b545b1742fc211169d1159	גלעד שליט, אהוד גולדווסר ואלדד רגב		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129702.doc
44c6c77b3ded51391e775cab366646282c58b67e9e9d558c2cc9da9baf274a16	והסיפא היתה בבחינת כניסה לדיון עצמו		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129197.doc
44c81c33ca77f0cceaf6db83e65d227e05704e1a1668da2b13f0303604e66d6d	אסיר נוסף הוא אבראהים עבד-אלראזק ביאדסה		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129148.doc
44cd324f5cf48c1241e8af550e6bbe9a4d06c286842b493db85b206fdf3c3db9	תּוֹעֲבַ֣ת יְ֭הוָה דֶּ֣רֶךְ רָשָׁ֑ע וּמְרַדֵּ֖ף צְדָקָ֣ה יֶאֱהָֽב׃		book of proverbs
44ecccde0aa30a686746eaddc18b55baef7175d3b3cfd9c672256073b3a22107	עשרים ושלושה בפברואר אלפיים וארבע למניינם		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129150.doc
44fecd598c958022e2f11c5a330d91b7eafea955be505875832c10e0da083416	כִּֽי־חַיִּ֣ים הֵ֭ם לְמֹצְאֵיהֶ֑ם וּֽלְכָל־בְּשָׂר֥וֹ מַרְפֵּֽא׃		book of proverbs
4504325d8dcaa65709012732ab601847a5b92df7cad389e0eb93defbb140a509	הפקעות, גירוש ומה לא; גדר ההפרדה		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129555.doc
451afb4378b2832baa76554f7b6be922671b92935666a5818fec89f02f5f3ba1	שיפור מערכת התחבורה הציבורית ושיפור תשתיות ביישובי המיעוטים		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_187103.doc
452c2906fd7c1574f15cb2a256e7553fbcae74520a97b0bdede73e00f5fed0d2	החינוך הממלכתי-דתי, פקע תוקף כהונתה		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129096.doc
453fc488c0f1fb45dda11ade5fe85afac26412b22296ec6fd4fe84526850710f	כי ההבנה הזאת מחייבת איזה יושר ואיזו מסקנה		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129722.doc
454be377bc1c4551972e26c47ab72fcf9e31382f694d1aca852fbd0ca0ba65f3	"""וזה התחיל לקרות כשהמלה ""בגידה"" נשמעה בחלל האוויר"""		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_199973.doc
454e0ccae40f7c861c4632e2f677e702453c231e72a5a0a1782cb4ead8aa1cab	והסיבה לכך היא האבטחה המוגברת בקו התפר		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_181846.doc
4553dd8422448767f01eb867f854bfd5f50027b304caa9d2274bcf7fa994db71	גבירותי מורותי, מורי ורבותי, אורחים יקרים		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_175868.doc
456adb4a1b658fc2f756915b6f355147c93a2690b157c4708f3d8c2775a242ba	שלכל עובד שכיר ועצמאי תהיה הכנסה לאחר פרישה		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129192.doc
457789a8e63bb0e1ae5cc14edb7b16530e890e7fe2a566de02a025f7d5ae5493	תומך בהצעה להעברת הסמכויות כתוצאה מהסיטואציה שנוצרה		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129420.doc
458376f8cabb81e9aab3eb88ad94bb790ba366cb7eb7106f2c82a17a7188b501	הי, שלום. מה שלומך? איפה את גרה? 		ציטוט עצמי
4584935a65ea9bf6907c4a87b05c7e6eb540102796770609157ad958c65c2817	זה חשוב כל יום וחשוב כל שעה		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_175836.doc
4587cf84527f23a92c802ee43e1a79fb7dec7afd1e5b2c1dede1ce6deef9de73	אבל גם איך לדעת להפסיד בכבוד		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_175880.doc
4588162209ded85b117f9191126f29ee38ddffcdbb59937cbbea21c0a63c47a1	הוויתורים על מס הכנסה הם לא רק ליחידים אלא גם לחברות		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_181887.doc
4592fa5566fc3b9dd63f8f1894e79a4accdbd3ad61d15b38ae93a046b06315da	לגורמים, ליוצאי צבא, ליוצאי משטרה, לקיבוצים		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_175868.doc
4593b94b93b7647c9f6ca3de297bd12375e56bda763aa4de915fb4436001b159	בין מה שפלילי למה שאיננו פלילי יש גם נושאים שהם בתחומים אחרים		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_175880.doc
4598b8bd12bb341e9fc62a3947c61a928948694fcff6d61e5aa545304aaf9006	גם אסתר המלכה הלכה בלבוש יהודי		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129148.doc
459d8bd70bdfabdd5c6642751db02e2b32dbac16f587b0af7920fe0c5ad2b096	אני רוצה לסיים במה שהתחלתי בו בשלוש לפנות בוקר		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_181887.doc
45a0521c0e6b2fa0b32ccd80194187dd518a6af77327aa268b1db2db9d2ecdbb	ועל זה נשאלת השאלה הגדולה - מה עושים נגד		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129420.doc
45a5d2f746d15d59a449a1cc59216415d44aa0f23eb7f022326fadcf9355b162	כי אני אעלה כאן אחרי דבריך: מיכאל איתן		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_175880.doc
45af25a038cf9881c0aa1f90f55ba0293dafe5f0fc5b1b3622f5033327f30045	שאני מאמין שיגיע היום שהם יצטערו על כך		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_186398.doc
45bd9ab4388569bafebcbfdd6e99e12bb2fcc7eead68954cb7bbab55f8c64783	בוא תכניס גם לחם מחיטה מלאה		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_187103.doc
45c2dc5dee321529a30f1a20608ab0b1abfbe03609f26804b0df44b3e313ddca	אַנְשֵׁ֣י לָ֭צוֹן יָפִ֣יחוּ קִרְיָ֑ה וַ֝חֲכָמִ֗ים יָשִׁ֥יבוּ אָֽף׃		book of proverbs
45c5c68df5fc71247d8f2e10170684ad3984e1028af37752769b7226c9925046	כדי ליצור הבנה בעזה לגבי תוכנית ההתנתקות		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129096.doc
45c6d3f414e53dd9e19869592292d9eea872b675195db7791588559c92c8fb65	ואני מציע באמת שלא להיחפז ולהסיק מסקנות		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129722.doc
45d42b992418bf7a5c6723cd9a93eb51abb7b68b088f52b6251c83beb7397e11	שבונה נשק גרעיני, טילים ארוכי טווח		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129702.doc
45dc0b316b911615b3b7bacc8a42abce9e2c9a177b05f9fb4f993439f0a3c605	לרופא שהיא בוחרת ולבצע אצלו הפלה		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129722.doc
45e314a46c92f2b67fc891d7eb8e5852da489417946d1d3c3a19ee698be2abf6	השינויים החברתיים החשובים יתקבלו במסגרת יישום המלצות ועדת-טרכטנברג		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_182543.doc
45e591a60ef328a92c244933c10af4bc713e258fdd57dd09a9ca15012febe17d	אַל־תְּהִ֣י עֵד־חִנָּ֣ם בְּרֵעֶ֑ךָ וַ֝הֲפִתִּ֗יתָ בִּשְׂפָתֶֽיךָ׃		book of proverbs
45fafd7d5000ffd7c629b06e0d8558866bb852e7f717fbe3a7d1e902278dc7fe	כי זו הסנקציה החמורה ביותר בדין המשמעתי		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129192.doc
4609f9aacb3a51ec54bf7334fafecfd72942cd75ee2cfac3a06c5df73a8009b2	כשאני חושב שבאמת זה הגוף אולי היחיד שהשקיע חודש שלם		???? ????? - https://fs.knesset.gov.il//19/Plenum/19_ptm_242916.doc
460a596c84602ae7433883ee494163bbf7e9ff8069681b2b113829a3ce8d390f	כנראה חלק מהם בגלל נישואים בתוך המשפחה		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_185338.doc
460df3394e96d129ac24c81422f658d457332a472c053b380e68a09e5002b834	וזאת כאשר המצב המשפטי והנוהג הלכה למעשה בנושא זה הוא ראוי		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129192.doc
460f3e6a2a8d7bb554ca02886e8d4d27f14dece25c96855faf70826f008f4a32	במיוחד כדי להכריז שהבנייה הזאת היא בלתי חוקית		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129192.doc
461798f2ff1678fdc55d23d9f2afd54ff84f8f313894998321280cb6fdb980f7	נשארו כמה יישובים שהוא לא פגש		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_185338.doc
46180e8aaa20d5b5fb726b2b66b726b019359c3e46af31003907cc50136e9e07	דווקא מי שיתמודד הוא אולי מי שיודע להפעיל אלימות		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_181846.doc
462019c1606da5ddc591a8d23288b1ca36c8d14aeea63c1a376cce85ec3fb403	פעם היו אלה המיילדות העבריות במצרים שאולצו להרוג כל בן יהודי שייוולד		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_181847.doc
4621f0dbcfc5be90765a5afd6cd5f0701e6427c743d8ba9af24db55d0bf1c1ab	מפעל התפלה הוא מפעל שבטוח מדפיס כסף		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129223.doc
462d18334a1e0531d55c9c11f6d2c8b873b54f772561f79be5f50591aab3b324	פינוי חולים מונשמים או חולים לשיקום גריאטרי למוסדות מתאימים		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_186398.doc
4639a330e4624093e17be566b6b62909237716c56642c92b088146bac85b6f3c	אָמַ֣ר עָ֭צֵל שַׁ֣חַל בַּדָּ֑רֶךְ אֲ֝רִ֗י בֵּ֣ין הָרְחֹבֽוֹת׃		book of proverbs
464611cae69ee4316c2876a968751362c73dc60f40fdc51aec0d61c98743b271	ולא ניסו להתגרות באותה מידה שהם מתגרים כיום		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_181847.doc
464f1f3f19d85c84c53f8c1252ece12284af4c3c5abbe40db2cc3109cf03604d	שהפרקליטות לא מוכנה להסביר ולא מוכנה לנמק		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129733.doc
46517826dd3e6fb1a5d96fb58666c8a0a4b972766ac5f29a20351d7ce4907da9	כי כשמגיע גורם עברייני שידוע למשטרה		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_185338.doc
465412d344f44c407c0dba2b792f2ef9429a51a7579229a62dfee2610140a5b5	נחל מתפתל למרגלות ההרים		ציטוט עצמי
46562c2160b8adf470e4e7397937f78d7b5d7aef689b54656206819336781189	אָדָ֗ם תּ֭וֹעֶה מִדֶּ֣רֶךְ הַשְׂכֵּ֑ל בִּקְהַ֖ל רְפָאִ֣ים יָנֽוּחַ׃		book of proverbs
4660fcfdf83e82118f36d011ace504ad329b18c03576bea148bdfc40b7da66b0	לא מזמן מצאו בכפר-קרע משאית שלמה עמוסה בשעוני מים		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_181846.doc
4668f016a4e2157dfe60664843aaea3d935373dbcde12895f42f5841b26385a0	אנחנו יודעים שרוב האנשים שמקבלים הבטחת הכנסה חיים בפריפריה		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129651.doc
4670a727b3c54136bdd661f58ab4c7505840a582ab17be78d7906c15127e97b7	אַל־תְּ֭קַנֵּא בְּאִ֣ישׁ חָמָ֑ס וְאַל־תִּ֝בְחַ֗ר בְּכָל־דְּרָכָֽיו׃		book of proverbs
467d73df0445ddc287dbd62c38123dfcf4ce91002e9b47b99da27cfec9c3e2fe	"""או לפחות בתקופה שהם שהו בחו""ל"""		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129150.doc
467f40d1157c063cc918179489fe3a87a0d8a60e5eef9093569a00121331b319	אני מבין שהוא בא אלינו ואומר: תתמכו בי		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129420.doc
46841663d360d11c470ed626bd93c0319aec230d444cc70c4bfc9931273f63d0	וזאת גם אם אין ביניהם הסכם מפורש לעשות כן		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_182094.doc
4684953e6bafaf60d62ef904edc019880b6db675417d77b220fbaf3805b8d45d	אולם הם סירבו, מפאת קדושת השבת		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_195916.doc
468f4d382733c3aeac510f0a10d5d31e043c916d5c82b17e572c658e2ddf427f	כבר מנערותי, שבאופן חיובי ובהגדרה חיובית		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_175818.doc
469cf4ebff843349238a02191ffc0e59affa1aeb1af0c5d0a6d13acfecb8879b	אנחנו עומדים על כתפי ענקים בהרבה תחומים בחיים		ציטוט עצמי
46a7532ae1f0a85bd6cd427b62c3f1ff607816b1ef9b0b86cb3ddd4921692bcb	מְכַסֶּ֣ה פְ֭שָׁעָיו לֹ֣א יַצְלִ֑יחַ וּמוֹדֶ֖ה וְעֹזֵ֣ב יְרֻחָֽם׃		book of proverbs
46b556a58818e6fa1e0dbd1c53b236b68d2cb042f89be583f632463ee6bff4a9	אֲ֭נִי ׳אֹהֲבֶיהָ׳ ״אֹהֲבַ֣י״ אֵהָ֑ב וּ֝מְשַׁחֲרַ֗י יִמְצָאֻֽנְנִי׃		book of proverbs
46cb1f8072334b7b0d805c5037d86f24cd2559145c681cb84b6887bde138a46f	זה גם נושא שכרוך בהגדלת כוח-האדם ובהשקעת משאבים		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129733.doc
46d4f217edcf29118dbf07049e1a4aa17feb0b34f81c6eb8ba0fb1b07298cef4	גם אולג שייחט, השם ייקום דמו		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129197.doc
46d8496649fa71f7d3f52430409b283dd762c007df44b11c7fb61ff967efa68f	בעשרים וחמישה בנובמבר אלפיים וחמש קבעה ועדת העלייה		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129660.doc
46db18021875664ff1d20d2641454dac2846ac1b8d9281d52397fb84b86a4435	שבעצם כבר התנהל מאז חודש אוגוסט		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_181452.doc
46dbe5c7afc4bce220d45f2cd64bd3ca7b370f95423f1c1f8270e5d550615720	לא יכול להיות שבנקים לא מאפשרים לאנשים לפתוח חשבונות		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_186398.doc
